Assay.Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center.Name,Consent,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,Experiment,Instrument,Library.Name,LibraryLayout,LibrarySource,Organism,Platform,ReleaseDate,create_date,DPI,Influenza,SRA.Study,HostSpecies,Host.1,SampleID,HostGroup,HostType,SampleContext,Infection,Tissue,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,isolation_source,lat_lon,DOI,Collection_Date,HOST,Sample.Name,sample_type,genotype,isolate,strain,.tar_Folder,Body_System,broad.scale_environmental_context,Cultivar,dna_extracted_by,dna_extraction_date,dna_extraction_kit,environmental_medium,experimental_group,True_or_Neg,Expt_.,geographical_location,isolation_and_growth_condition,latitude_and_longitude,local_scale_environmental_context,organism..run.,Sampling.time.point.Days.Post.Infection.,Age_at_infection,Bird_ID,Bird_weight.g.,Bursa.BodyWeight.Ratio1000,Bursa_Weight_g,Date_of_Hatch,Date_of_Infection,Infecting_Agent,Isolator_.,sex,Log10_Virus_titer_.EID50_.mL_or_.g_tissue.,Log2_Fold_Change_in_Expression_of_IFN.a,Log2_Fold_Change_in_Expression_of_IFN.b,Log2_Fold_Change_in_Expression_of_IFN.L,Log2_Fold_Change_in_Expression_of_IFN.y,Log2_Fold_Change_in_Expression_of_IL.6,Log2_Fold_Change_in_Expression_of_LITAF,Log2_Fold_Change_in_Expression_of_Mx,Log2_Fold_Change_in_Expression_of_OAS,Infection_Status,samp_size,source_material_id,Path,collection_date,host,misc_param,Nickname,HASubType,Season,Age,NASubType,HASubType_NASubType,Genus,Species,Location,Season_SeasonYear,Feeding,Sex,Description,CoreGroup
AMPLICON,250,18973500,PRJNA464410,SAMN09104252,Metagenome or environmental,12232955,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066134,Illumina MiSeq,UCD.12.02956.A,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:57,NA,Pos,SRP145364,Duck,Mallard,SRR7146817,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SanJoaquinCounty\,MandevilleIsland",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/2012,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD12.02956.V",Apla_H10N7_MI_Jul2012_3,10,S,H,7,10_7,Anas,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",S_12,dabbling,M,Pos_S_12_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,16883000,PRJNA464410,SAMN09104250,Metagenome or environmental,11362555,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066132,Illumina MiSeq,UCD.12.02951.A,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146819,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SanJoaquinCounty\,MandevilleIsland",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/2012,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD12.02951.V",Apla_H10N7_MI_Jul2012_1,10,S,H,7,10_7,Anas,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",S_12,dabbling,F,Pos_S_12_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,31366000,PRJNA464410,SAMN09104251,Metagenome or environmental,21126502,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066131,Illumina MiSeq,UCD.12.02954.A,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:57,NA,Pos,SRP145364,Duck,Mallard,SRR7146820,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SanJoaquinCounty\,MandevilleIsland",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/24/2012,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD12.02954.V",Apla_H10N7_MI_Jul2012_2,10,S,H,7,10_7,Anas,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",S_12,dabbling,M,Pos_S_12_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,19359500,PRJNA464410,SAMN09104248,Metagenome or environmental,12863692,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066130,Illumina MiSeq,UCD.12.02924.VB.H3,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:57,NA,Pos,SRP145364,Duck,Mallard,SRR7146821,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/23/2012,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD12.02924.V",Apla_H3N8_GIWA_Jul2012_8,3,S,H,8,3_8,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_12,dabbling,F,Pos_S_12_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,13375000,PRJNA464410,SAMN09104249,Metagenome or environmental,8830368,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066129,Illumina MiSeq,UCD.12.02945.VB.H3,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146822,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/23/2012,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD12.02945.V",Apla_H3N8_GIWA_Jul2012_9,3,S,H,8,3_8,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_12,dabbling,F,Pos_S_12_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,16569000,PRJNA464410,SAMN09104246,Metagenome or environmental,10902765,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066128,Illumina MiSeq,UCD.12.02904.VB.H3,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146823,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/2012,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD12.02904.V",Apla_H3N8_GIWA_Jul2012_6,3,S,H,8,3_8,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_12,dabbling,M,Pos_S_12_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,12820000,PRJNA464410,SAMN09104245,Metagenome or environmental,8593696,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066125,Illumina MiSeq,UCD.12.02885.VB.H2,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146826,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/20/2012,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD12.02885.V",Apla_H2N3_GIWA_Jul2012_9,2,S,H,3,2_3,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_12,dabbling,M,Pos_S_12_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,12496500,PRJNA464410,SAMN09104071,Metagenome or environmental,8244459,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066124,Illumina MiSeq,UCD.09.05222,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146827,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,SuisunMarsh/Sunrise",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/27/2009,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD09.05222.V",Apla_H5N2_SMS_Jul2009_5,5,S,H,2,5_2,Anas,Anasplatyrhynchos,"SuisunMarsh/Sunrise,SolanoCounty",S_09,dabbling,M,Pos_S_09_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,14271000,PRJNA464410,SAMN09104133,Metagenome or environmental,9075150,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066123,Illumina MiSeq,UCD.10.02498,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146828,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02498.P",Aacu_neg_CR_Oct2010_3,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,11135500,PRJNA464410,SAMN09104132,Metagenome or environmental,7157031,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066122,Illumina MiSeq,UCD.10.02497,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146829,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02497.P",Acar_neg_CR_Oct2010_2,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,15606500,PRJNA464410,SAMN09104130,Metagenome or environmental,10118414,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066120,Illumina MiSeq,UCD.10.02494,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,NorthernPintail,SRR7146831,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:NorthernPintailTestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02494.P",Aacu_neg_CR_Oct2010_1,neg,FW,U,neg,neg_neg,Anas,Anasacuta,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anasacuta,Duck_Neg
AMPLICON,250,24317000,PRJNA464410,SAMN09104129,Metagenome or environmental,14828576,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066119,Illumina MiSeq,UCD.10.02491,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,GreenWingedTeal,SRR7146832,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,YoloCounty\,ConawayRanch",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:GreenWingedTeal,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.02491.P",Acar_neg_CR_Oct2010_1,neg,FW,U,neg,neg_neg,Anas,Anascarolinensis,"ConawayRanch,YoloCounty",FW_1011,dabbling,F,Neg_FW_1011_Anascarolinensis,Duck_Neg
AMPLICON,250,6708000,PRJNA464410,SAMN09104128,Metagenome or environmental,4352655,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066118,Illumina MiSeq,UCD.10.02423.V,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,AmericanWigeon,SRR7146833,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/2010,Anas,"CommonName:AmericanWigeon,TestforInfluenzaVirus:VI,IDforMatching:UCD10.02423.V",Aame_H6N1_SNWR_Oct2010_1,6,FW,U,1,6_1,Anas,Anasamericana,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_1011,dabbling,M,Pos_FW_1011_Anasamericana,Duck_Pos
AMPLICON,250,21129500,PRJNA464410,SAMN09104127,Metagenome or environmental,14209303,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066117,Illumina MiSeq,UCD.10.01523.CV,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146834,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SanJoaquinCounty\,MandevilleIsland",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/11/2010,Anas,"CommonName:Mallard,TestforInfluenzaVirus:VI,IDforMatching:UCD10.01523.CV",Apla_H4N6_MI_Aug2010_1,4,S,A,6,4_6,Anas,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",S_10,dabbling,F,Pos_S_10_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,14687500,PRJNA464410,SAMN09104126,Metagenome or environmental,9856287,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066116,Illumina MiSeq,UCD.10.01514,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,Mallard,SRR7146835,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SanJoaquinCounty\,MandevilleIsland",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/10/2010,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.01514.CP",Apla_neg_MI_Aug2010_8,neg,S,A,neg,neg_neg,Anas,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",S_10,dabbling,F,Neg_S_10_Anasplatyrhynchos,Duck_Neg
AMPLICON,250,14866000,PRJNA464410,SAMN09104125,Metagenome or environmental,9906504,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066115,Illumina MiSeq,UCD.10.01513,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,Mallard,SRR7146836,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SanJoaquinCounty\,MandevilleIsland",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/10/2010,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.01513.CP",Apla_neg_MI_Aug2010_7,neg,S,H,neg,neg_neg,Anas,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",S_10,dabbling,M,Neg_S_10_Anasplatyrhynchos,Duck_Neg
AMPLICON,250,9723500,PRJNA464410,SAMN09104124,Metagenome or environmental,6610658,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066114,Illumina MiSeq,UCD.10.01512,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,Mallard,SRR7146837,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,SanJoaquinCounty\,MandevilleIsland",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/10/2010,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR,IDforMatching:UCD10.01512.CP",Apla_neg_MI_Aug2010_6,neg,S,H,neg,neg_neg,Anas,Anasplatyrhynchos,"MandevilleIsland,SanJoaquinCounty",S_10,dabbling,F,Neg_S_10_Anasplatyrhynchos,Duck_Neg
AMPLICON,250,18354500,PRJNA464410,SAMN09104290,Metagenome or environmental,12353867,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066113,Illumina MiSeq,WHC.JN.US07.1649,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Neg,SRP145364,Duck,NorthernShoveler,SRR7146838,Duck,Duck,Wild,Neg,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/9/2008,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:VI,IDforMatching:WHC.JN.US07.1649",Acly_neg_SNWR_Jan2008_1,neg,FW,H,neg,neg_neg,Anas,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_0708,filter,M,Neg_FW_0708_Anasclypeata,Duck_Neg
AMPLICON,250,12180500,PRJNA464410,SAMN09104204,Metagenome or environmental,7851416,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066112,Illumina MiSeq,UCD.11.02552.V.H4,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146839,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/12/2011,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD11.02552.V",Apla_H4N8_GIWA_Aug2011_1,4,S,H,8,4_8,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_11,dabbling,M,Pos_S_11_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,18731500,PRJNA464410,SAMN09104287,Metagenome or environmental,11343113,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066111,Illumina MiSeq,UCD.13.01399.VB.H5,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,Mallard,SRR7146840,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,SolanoCounty\,GrizzlyIslandWildlifeArea(GIWA)",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7/23/2013,Anas,"CommonName:Mallard,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD13.01399.V",Apla_H5N5_GIWA_Jul2013_9,5,S,H,5,5_5,Anas,Anasplatyrhynchos,"GrizzlyIslandWildlifeArea(GIWA),SolanoCounty",S_13,dabbling,F,Pos_S_13_Anasplatyrhynchos,Duck_Pos
AMPLICON,250,37962500,PRJNA464410,SAMN09104051,Metagenome or environmental,21568829,UC DAVIS,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX4066110,Illumina MiSeq,UCD.08.9017,PAIRED,METAGENOMIC,gut metagenome,ILLUMINA,5/9/2018 20:00,5/10/2018 12:58,NA,Pos,SRP145364,Duck,NorthernShoveler,SRR7146841,Duck,Duck,Wild,Pos,NA,USA,North America,"USA:California\,Sacramento\,GlennCounty\,NationalWildlifeRefuge",cloacal swab,missing,10.1128/mSphere.00382-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11/12/2008,Anas,"CommonName:NorthernShoveler,TestforInfluenzaVirus:M.RTPCR.VI,IDforMatching:UCD08.9017.V",Acly_H11N2_SNWR_Nov2008_1,11,FW,H,2,11_2,Anas,Anasclypeata,"SacramentoNationalWildlifeRefuge,GlennCounty",FW_0809,filter,M,Pos_FW_0809_Anasclypeata,Duck_Pos
