FeatureID,t,p,FDR,mean_clr_Pos,mean_clr_Neg,direction,importance_mean,importance_sd,frac_folds_positive,freq_C0.2,freq_C1.0,freq_C10.0,l1_hit_all_C,selection_freq,cage_FDR,cage_confounded,Genus,Family,n_methods,three_method_hit
EU705816.1.1232,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Delftia,Comamonadaceae,0,False
EU766290.1.1374,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Bilophila,Desulfovibrionaceae,0,False
EU767216.1.1327,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Incertae_Sedis,0,False
EU773969.1.1385,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Mediterraneibacter,Lachnospiraceae,0,False
EU774765.1.1436,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Limosilactobacillus,Lactobacillaceae,0,False
EU774989.1.1390,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Pseudomonas,Pseudomonadaceae,0,False
EU775601.1.1268,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Epulopiscium,Lachnospiraceae,0,False
EU777245.1.1203,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Turicibacter,Erysipelotrichaceae,0,False
EU802571.1.1254,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Candidatus_Actinomarina,Actinomarinaceae,0,False
FJ367839.1.1353,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Thomasclavelia,Erysipelatoclostridiaceae,0,False
FJ503238.1.1390,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Barnesiella,Barnesiellaceae,0,False
FJ545463.1.1526,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Seongchinamella,Halieaceae,0,False
FJ975910.1.1372,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Ligilactobacillus,Lactobacillaceae,0,False
FN667181.1.1433,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Clostridiaceae,0,False
GFIM01005958.9.1236,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Cutibacterium,Propionibacteriaceae,0,False
GQ175468.1.1444,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Gastranaerophilaceae,0,False
GU066861.1.1272,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Klebsiella,Enterobacteriaceae,0,False
GU179520.1.1380,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Shewanella,Shewanellaceae,0,False
HE616180.1.1444,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Mycobacterium,Mycobacteriaceae,0,False
HM057714.1.1504,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Ascidiaceihabitans,Paracoccaceae,0,False
HM355725.1.1231,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Stenotrophomonas,Lysobacteraceae,0,False
HQ717226.1.1310,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Streptococcus,Streptococcaceae,0,False
HQ741563.1.1403,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Clostridium,Clostridiaceae,0,False
HQ772504.1.1405,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,,Fusobacteriaceae,0,False
HQ780723.1.1445,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Incertae_Sedis,Prevotellaceae,0,False
HQ800862.1.1308,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Bacteroides,Bacteroidaceae,0,False
HQ810027.1.1241,,,,,,,0.0,0.0,0.0,,,,False,0.0,,,Streptococcus,Streptococcaceae,0,False
